"RecordID","AQI","PM10","PM2_5","NO2","SO2","O3","Temperature","Humidity","WindSpeed","RespiratoryCases","CardiovascularCases","HospitalAdmissions","HealthImpactScore","HealthImpactClass"
105,453.783236963046,25.2639033531295,38.5059830876279,170.016804266127,31.5915282455636,137.796138605941,37.5892731426104,72.1922938018339,13.9974156496243,7,9,0,100,0
106,124.646114574437,295.372768912834,149.02654969968,189.672746204296,57.9539343493725,284.240451113208,12.2853072260164,48.0118158161995,3.87861961581282,8,8,1,100,0
107,205.191461517815,199.922191408476,25.4112530715349,72.2499389147209,36.4783813370248,270.310575095543,10.8255439021063,59.065052336142,9.764794775973,11,2,1,100,0
108,377.775569271524,85.6212205390267,20.7747580557621,103.729257884334,56.0697817464266,210.404532712365,13.0232231189315,63.5012114145976,6.24661514220652,15,6,1,100,0
109,114.399082745811,175.742518264573,142.029007519301,155.819051162599,43.8501248274577,176.808315598822,22.9908585728297,23.6106439058118,3.2845574135136,13,4,1,100,0
110,38.4899549143965,32.8447098206982,41.7674040903968,112.41562751313,28.6615558449728,84.219281139852,28.7722698138882,47.0783085533677,12.2027309806191,7,6,1,42.2327568922896,1
111,144.875726456884,289.751000642275,61.3545502705665,198.69670434125,9.54034342051586,110.087133825736,33.5272195450665,12.5616899515209,11.5141217091629,11,3,1,100,0
112,80.6106436270022,52.4354963650098,95.045493400348,91.1426730313657,89.1838457344783,27.0404594262382,12.8105377141303,23.466347487581,15.2240719948508,7,4,1,63.3116164517065,1
113,464.848826171286,194.409095416564,89.8702633459092,142.788542241476,1.13733660046487,235.832489327471,8.16863130900647,56.1028657038849,17.4594024848272,11,8,1,100,0
114,404.060189782208,73.6363387616791,141.715825013,158.518228039309,0.165248814197116,97.1609303711435,39.1676307351113,61.6227398144929,4.40751972041778,7,6,1,100,0
115,316.701878255212,215.268414794561,124.686358688672,98.8200831516879,82.6797739763546,200.334569709062,1.59438105036131,23.1610965932496,15.594053041076,6,4,1,100,0
116,435.730295093859,233.046410172084,128.879232456373,171.396761142275,99.681094032579,107.278433159584,1.10024176262386,78.0057343191178,7.34770321505858,15,3,1,100,0
117,401.836038449557,202.02591867343,142.810866131091,109.230918241439,72.7102827713656,139.299132418879,25.7703727413248,43.5689099083893,12.5761120358685,8,7,1,100,0
118,93.2850294430179,184.349838076558,58.5225454846931,82.3301593603263,1.52738380628847,166.500741712919,-1.01713521986788,92.8584935944905,17.0048005519162,7,3,1,82.2850777685363,0
119,446.279499244989,267.740728185604,64.4666623600947,21.5647347703894,22.6690226668513,240.555722517181,9.97044998730612,44.8896450974866,5.12370230571638,9,7,1,100,0
120,269.671120957825,23.5880132969274,87.5995495791108,78.6827152700848,97.1822700261961,63.3469132622041,4.6193411157126,23.4829878789344,12.0192256793167,9,4,1,100,0
121,403.720077582031,99.2744297340586,61.4924346067052,146.787290946657,80.8604252173835,119.629616048957,-1.56447716215257,78.2173412812682,9.60637754400362,11,9,1,100,0
122,448.045649961747,74.4862438892538,196.987573794173,184.257282336021,56.6799843804711,39.0244715675453,18.9853619548947,61.1020720395396,15.8115458690144,10,6,0,100,0
123,159.001737485932,296.404188619626,162.810385284286,50.3358807720621,23.6860709440359,22.7281514763778,8.67557453773144,44.801935141974,13.9448259788221,9,4,1,100,0
124,55.0259622638384,116.816933900062,32.9309376512059,71.0471034661005,1.4370205926749,181.402306850638,13.1117086424223,42.0361447089035,15.3926367180648,11,2,1,58.6672443926821,1
125,113.967581270971,219.78380977212,1.1188311763739,30.7921988208852,2.0861472637409,56.7273133076708,-0.2068497587242,23.5692076201544,5.75886259206416,18,2,1,64.9710795281537,1
126,213.553894313128,205.417549164301,8.55665364945357,138.144578845794,61.1980863530227,17.9398025778296,28.3933401335878,40.675116471941,14.0871258817819,8,5,1,100,0
127,409.007382961247,63.6243712432133,48.8126902085851,192.037686001985,2.18318763524231,269.129379361922,5.73560417253729,12.6409726880502,12.1161174851924,7,6,1,100,0
128,430.365291628172,71.6993040634654,22.8582571673713,128.190443969635,99.3630141925373,160.294325935619,7.13590895134494,55.2161722668194,9.13360912091513,3,5,1,100,0
129,3.47606526559535,84.3853690659102,106.667622978514,123.415306001245,18.3383833493738,40.3884622208954,2.60769810500563,90.7051367632362,7.56687380736301,11,7,1,47.6034484760368,1
130,255.373651288783,123.338183477814,171.599044545472,110.697986100087,71.0707361869277,16.0278382342649,11.7201786059517,81.5797716593794,6.63200061590862,14,8,0,100,0
131,208.70550157439,70.297519695158,147.350044182645,17.6911481371073,15.5059721412413,35.9580160240968,13.1788313619336,12.5669077483793,0.193487226056599,8,3,1,100,0
132,111.053905235365,5.89544482405434,43.1218126164381,145.900765285877,54.0093421097715,141.401172096184,16.4833458164758,89.3134293641409,3.39117102613575,10,5,1,72.9670135778667,1
133,59.9326836668414,263.817917042159,79.8598512051572,120.40990870987,8.06112884662176,200.539576550669,38.378414099097,50.7092345994298,1.17956424446813,8,6,1,90.8536730965065,0
134,168.807585701814,289.682949414265,101.578841906256,132.295353771257,76.6778424533243,192.384022495814,35.2345904022852,27.1802318873945,16.9671508525934,14,9,1,100,0
135,471.45485195626,102.47111610947,162.041169900667,179.762218605484,58.492109472483,43.3269258793496,20.4696315493527,77.7170759693849,17.2017774083016,10,2,1,100,0
136,161.601466010378,101.552063827642,167.824320621233,156.792157412204,8.6166693401415,190.046685551313,-8.05482661184513,39.0586195159342,16.9238667337854,7,4,1,100,0
137,259.395310871683,2.1275438323113,181.943662381555,156.183050430905,84.8586189200006,121.45968726528,20.6130170438367,32.7986580823168,16.3583952870757,10,4,1,100,0
138,351.509479447589,204.075206499112,101.849050100575,185.43675377587,54.7018614776702,139.42313528984,-5.51656966179419,24.5186566103393,4.42660907055954,11,9,1,100,0
139,181.814801189647,247.631968724589,138.854949287173,197.9869902926,92.1592310013318,240.429121873595,25.5172119259374,53.79597162102,9.83572349021348,13,7,1,100,0
140,485.89104136048,43.982490108001,22.3600742467874,116.256546392212,91.6623373678113,99.7498118038915,9.50388232904653,18.4054599594501,18.1568754393679,11,9,1,100,0
141,481.223647471056,47.8999048101452,113.057791990796,21.7763232062332,92.0507789486582,44.0997141490061,31.8848245784259,80.7051816202408,15.1956358809413,13,8,0,100,0
142,125.891147912682,237.024974991431,49.738361894227,91.8259815550873,7.7785200200468,262.035940069902,37.1264622632565,52.360711899977,0.036405719087218,10,6,1,100,0
143,248.624252946193,184.887224506243,86.3433770053222,157.520229292329,12.0957761754523,63.6391727599014,10.8555170732804,50.2278775137028,9.18853152807587,8,5,1,100,0
144,150.439154908385,13.4581672883151,126.810101661344,5.54506495236984,98.7705809716198,88.2089611663928,13.0277647736873,10.1668560833369,0.213403985193092,10,10,1,85.491456756129,0
145,142.420247188734,186.764097138684,51.3971875707562,11.3774876712298,48.7600821398706,211.977017670787,19.5073790506425,83.6077474277705,5.6132209396135,11,5,1,95.1993460263222,0
146,18.4434736772664,92.6753168531298,10.4370115593522,13.4315564765643,23.8214052829148,205.065095117282,-0.143363907097473,54.3553353134428,8.7152488245377,7,2,1,39.5001172780217,1
147,304.782166989948,110.617546641254,2.0467712817515,146.207151665662,76.9664488498658,240.120006385149,36.3666420414181,49.5905067821213,17.8579858530056,12,3,1,100,0
148,251.339511614431,230.919425489064,4.43190710890431,100.233325712634,26.4285221212482,55.1599924343823,11.6499963250686,78.5246396755952,13.0876856829465,8,2,1,100,0
149,25.7393756249947,243.280557801783,1.66994750275393,73.7795887041187,72.7215688018642,105.683967994261,-1.65898320419963,15.6608694190685,7.24969130979815,9,4,1,53.6867566728788,1
150,139.323232118306,120.106988051949,22.0710113115751,21.1234090523472,83.7285777849761,37.7649716868783,28.1365916709442,43.0012410485683,9.81309804905842,10,6,1,66.3996531801729,1
151,454.132942983327,284.145880801906,47.897742914026,146.448050041178,78.4263377295281,162.311744150581,0.957568622199259,61.8160561798381,16.3477897719395,10,7,1,100,0
152,119.780945333486,121.938815385622,44.2443028364598,64.2039621101799,27.4047808197935,87.7711777616104,-2.82353624640725,51.4519806465269,5.99311198227426,6,5,1,73.3862999472754,1
153,72.4474360456115,231.550810569033,197.359318835979,53.0648140129334,40.1618574079237,206.680692302569,18.1436037747004,26.3475000890177,12.3006955093733,6,4,1,100,0
154,244.726380138782,145.163179369278,61.2012210417886,130.46384031071,41.3251003233276,0.103310395362322,23.5747627645795,36.9348856912281,5.24493767775701,9,6,0,100,0
155,492.8252270553,269.259697956625,25.4841566718798,111.802178519368,49.1272918104472,17.9048995378738,18.4781370332458,37.018050188287,9.59926874447325,11,2,1,100,0
156,121.02763575575,272.328373095054,109.112508833552,72.4821283626603,16.7372851540136,129.768090155803,22.8255324473682,99.2773722488704,0.493170071241267,8,9,0,100,0
157,336.067773702939,26.2250423613252,171.591491079502,128.297494161118,45.2470050414342,287.45524679267,-4.22379938461278,39.3577406925984,17.0455063898338,11,8,1,100,0
158,380.809807664359,280.947999393068,135.612075357535,54.2443040768236,51.078299051548,267.255416207755,13.8009018942054,28.4663856288069,0.966976630243599,13,4,1,100,0
159,118.8187719962,247.660452456125,59.2164178270901,158.966052320865,53.1708996581052,298.202708418595,7.85093220442706,84.0373437793732,4.48720999676864,13,3,1,100,0
160,364.10817430593,237.3932142938,112.323231958291,45.8637900615308,81.9900429984458,125.049067459213,38.6684308120061,47.9054129503248,6.67023757917621,7,6,0,100,0
161,183.891566359627,60.2734019056567,142.971194840082,31.7675390764031,51.7334498479495,13.9705458821255,-7.51880329102663,49.9477325038346,12.5032223353436,9,5,0,96.7003091025045,0
162,316.15291529679,241.535762626399,145.620898473548,156.487881899775,23.0783922513675,91.7868426059287,4.91471015299615,59.4000157146164,14.4006693115011,12,6,1,100,0
163,316.764855380447,255.039820405511,133.307691059538,141.578406139587,66.3128738244187,202.731255652185,37.0931097045861,63.612027753626,1.60902084570887,8,3,1,100,0
164,267.887342037379,86.7451003362453,174.162084955124,36.5277951403597,79.7314144086625,40.5491429302246,39.1748091592165,63.1500040369306,0.869309717695808,11,7,1,100,0
165,45.1448850272042,285.678023508697,174.021091668821,23.2491505379876,31.9371666438262,89.9916536280003,31.2450803863567,13.104975016994,15.979797732587,12,8,1,87.475181035638,0
166,417.651247794619,14.9580439197493,115.787311881401,167.679817697338,64.5305929017605,16.8498493634576,-6.20008779917953,83.6958189608158,14.2433306780825,11,6,0,100,0
167,160.390032485868,44.9727759741419,85.9712738222425,155.319696439338,14.6937995946013,142.49011151707,18.067751417177,27.5367537167354,16.6310070850931,12,2,0,98.5892749578804,0
